data_pregao;sigla_acao;nome_acao;preco_abertura;preco_maximo;preco_minimo;preco_medio;preco_fechamento;qtd_negocios;volume_negocios
2017-01-24;BBAS3;BRASIL ON NM;24.191795;24.582634;23.386789;23.823101;23.701996;8073200;244229452
2017-01-26;BBAS3;BRASIL ON NM;24.428197;25.294029;24.132341;24.791776;25.198135;13530500;425894522
2017-01-27;BBAS3;BRASIL ON NM;25.050722;25.214985;24.603216;24.909907;24.717795;5372200;169935861
2017-01-30;BBAS3;BRASIL ON NM;24.443957;24.661678;23.708554;24.059363;24.032721;5651700;172648522
2017-01-31;BBAS3;BRASIL ON NM;24.176035;24.590539;23.771337;24.271999;24.497312;5544300;170890752
2017-02-01;BBAS3;BRASIL ON NM;24.735519;25.096419;24.446258;24.776025;24.615428;5421800;170555851
2017-02-02;BBAS3;BRASIL ON NM;24.317876;24.859288;23.920448;24.445258;24.38707;6384800;198206368
2017-02-03;BBAS3;BRASIL ON NM;24.286356;25.02528;23.771337;24.563389;24.324075;8189300;255401593
2017-02-06;BBAS3;BRASIL ON NM;24.664599;24.890905;23.426029;23.980609;23.717745;6117600;186269081
2017-02-07;BBAS3;BRASIL ON NM;24.160275;24.298076;23.637923;23.917606;23.938228;4222000;128240079
2017-02-08;BBAS3;BRASIL ON NM;24.026314;24.487782;23.590835;24.043613;24.19021;4427600;135167644
2017-02-09;BBAS3;BRASIL ON NM;24.239075;24.582634;23.787033;24.106616;24.111465;6273900;192043129
2017-02-10;BBAS3;BRASIL ON NM;24.412437;24.867192;23.943991;24.437383;24.552433;6443400;199969140
2017-02-13;BBAS3;BRASIL ON NM;24.664599;25.041088;24.39917;24.689396;24.709921;4891200;153343226
2017-02-14;BBAS3;BRASIL ON NM;24.76704;24.938331;24.21082;24.602766;24.788665;6112600;190940934
2017-02-15;BBAS3;BRASIL ON NM;24.84584;25.483734;24.728783;25.122543;25.087893;9181000;292899896
2017-02-16;BBAS3;BRASIL ON NM;24.601558;26.060754;24.328539;25.563566;25.898958;17075400;554236425
2017-02-17;BBAS3;BRASIL ON NM;25.712647;26.274172;25.442943;25.839205;25.914707;10704800;351255182
2017-02-20;BBAS3;BRASIL ON NM;26.09089;26.495495;25.796099;26.114844;26.332051;5008800;166111752
2017-02-21;BBAS3;BRASIL ON NM;26.350932;26.874905;26.227735;26.673998;26.773018;7416100;251206344
2017-02-22;BBAS3;BRASIL ON NM;26.713415;27.151559;26.447476;26.823631;26.843888;6848600;233256384
2017-02-23;BBAS3;BRASIL ON NM;26.878897;27.467734;26.007993;26.729126;26.261181;8672300;294359457
2017-02-24;BBAS3;BRASIL ON NM;25.941169;26.440164;25.466487;26.03609;26.064321;6558500;216849335
2017-03-01;BBAS3;BRASIL ON NM;26.713415;26.843288;25.976602;26.32748;26.458042;5667600;189467003
2017-03-02;BBAS3;BRASIL ON NM;26.410453;26.689689;26.036156;26.316309;26.210458;6869400;229349112
2017-03-03;BBAS3;BRASIL ON NM;26.31582;27.591474;26.201091;27.088696;27.487095;11083600;380965201
2017-03-06;BBAS3;BRASIL ON NM;27.301579;27.820876;27.174992;27.537941;27.707748;9013700;314904990
2017-03-07;BBAS3;BRASIL ON NM;27.829946;27.915801;27.104306;27.396074;27.368888;5198800;180707964
2017-03-08;BBAS3;BRASIL ON NM;27.301579;27.441177;26.546669;26.860132;26.722689;7208900;245683988
2017-03-09;BBAS3;BRASIL ON NM;26.639149;26.998194;26.153966;26.568517;26.446872;4361900;147025999
2017-03-10;BBAS3;BRASIL ON NM;26.631263;27.338342;26.37388;26.757673;26.549318;5800500;196911611
2017-03-13;BBAS3;BRASIL ON NM;26.812643;27.172223;26.475982;26.844369;26.833015;3756000;127939600
2017-03-14;BBAS3;BRASIL ON NM;26.782703;27.498909;26.627194;27.075088;26.779406;6685800;229208939
2017-03-15;BBAS3;BRASIL ON NM;26.980274;27.30866;26.131328;26.719669;27.000527;9552800;323178394
2017-03-16;BBAS3;BRASIL ON NM;26.956566;27.284879;26.23365;26.62489;26.637256;5606000;188962338
2017-03-17;BBAS3;BRASIL ON NM;26.806412;27.031213;25.745655;26.079913;25.910714;11239600;371097233
2017-03-20;BBAS3;BRASIL ON NM;25.834363;26.484247;25.34424;25.945643;25.86333;7900300;259495155
2017-03-21;BBAS3;BRASIL ON NM;26.158379;26.365342;25.029405;25.542834;25.247349;7459500;241233693
2017-03-22;BBAS3;BRASIL ON NM;25.265359;26.404977;25.053018;25.937745;26.100246;8935700;293458192
2017-03-23;BBAS3;BRASIL ON NM;25.99242;26.436685;25.659076;26.095709;26.100246;5524400;182511581
2017-03-24;BBAS3;BRASIL ON NM;26.079351;26.547664;25.895202;26.174692;26.218704;4658800;154393368
2017-03-27;BBAS3;BRASIL ON NM;25.960809;26.412904;25.674817;26.103608;26.305574;4026500;133074351
2017-03-28;BBAS3;BRASIL ON NM;26.229505;26.404977;25.824364;26.111506;26.139732;4578500;151361593
2017-03-29;BBAS3;BRASIL ON NM;26.150477;27.189754;25.950298;26.877633;27.087396;9363200;318646878
2017-03-30;BBAS3;BRASIL ON NM;27.185748;27.467201;26.698032;27.059292;26.905761;6485500;222200399
2017-03-31;BBAS3;BRASIL ON NM;26.711578;27.054994;26.524873;26.806549;26.668845;6856100;232706399
2017-04-03;BBAS3;BRASIL ON NM;26.679967;27.181827;26.422551;26.790753;26.747817;3616900;122693974
2017-04-04;BBAS3;BRASIL ON NM;26.711578;27.134265;26.446164;26.853938;26.85048;5840500;198598275
2017-04-05;BBAS3;BRASIL ON NM;26.948663;27.150119;26.076232;26.664381;26.392443;4717700;159272476
2017-04-06;BBAS3;BRASIL ON NM;26.395465;26.555591;25.478045;26.016727;25.776461;5927000;195209855
2017-04-07;BBAS3;BRASIL ON NM;25.739529;26.278144;25.186823;25.724493;25.6659;5302000;172685120
2017-04-10;BBAS3;BRASIL ON NM;25.739529;26.008625;25.407207;25.811374;25.894919;7670900;250650828
2017-04-11;BBAS3;BRASIL ON NM;25.960809;26.301925;25.541012;25.929847;25.918611;9432700;309678233
2017-04-12;BBAS3;BRASIL ON NM;25.834363;26.000698;25.34424;25.60602;25.492162;10781900;349498594
2017-04-13;BBAS3;BRASIL ON NM;25.35229;25.48544;24.084899;24.547659;24.165432;11792500;366454008
2017-04-17;BBAS3;BRASIL ON NM;24.482979;25.501294;24.195091;25.084738;25.286835;9579100;304216344
2017-04-18;BBAS3;BRASIL ON NM;25.075691;25.897646;24.887729;25.448056;25.531648;7814000;251763801
2017-04-19;BBAS3;BRASIL ON NM;25.620987;25.826303;24.494185;24.997857;24.599778;6003800;190013564
2017-04-20;BBAS3;BRASIL ON NM;24.901829;25.255556;24.439089;24.839893;24.797208;4440300;139629282
2017-04-24;BBAS3;BRASIL ON NM;25.383902;25.723251;24.871987;25.329582;25.507956;7612500;244157921
2017-04-25;BBAS3;BRASIL ON NM;25.368096;25.762887;25.037276;25.463852;25.6659;5000300;161193259
2017-04-26;BBAS3;BRASIL ON NM;25.565667;26.103749;25.273402;25.685002;25.35791;6477600;210637238
2017-04-27;BBAS3;BRASIL ON NM;25.589375;26.079968;25.304886;25.716595;25.713284;6237200;203099691
2017-04-28;BBAS3;BRASIL ON NM;25.684209;26.214728;25.478045;25.874559;25.942302;4030000;132028309
2017-05-02;BBAS3;BRASIL ON NM;26.134671;26.928162;25.847977;26.648585;26.763611;7949400;268212950
2017-05-03;BBAS3;BRASIL ON NM;26.735286;26.920235;26.194296;26.577501;26.676742;4171300;140347874
2017-05-04;BBAS3;BRASIL ON NM;26.751092;26.833037;25.470174;25.929847;25.55534;7508400;246464463
2017-05-05;BBAS3;BRASIL ON NM;25.723724;26.468393;25.501658;26.072015;26.14763;4939300;163048130
2017-05-08;BBAS3;BRASIL ON NM;25.842266;26.206801;25.34424;25.700799;25.492162;4718800;153549170
2017-05-09;BBAS3;BRASIL ON NM;25.541958;26.119603;25.312757;25.763984;25.586928;4863300;158628922
2017-05-10;BBAS3;BRASIL ON NM;25.99242;26.436685;25.824364;26.158895;26.337162;5546200;183710761
2017-05-11;BBAS3;BRASIL ON NM;26.474493;27.625741;26.367455;27.138274;27.158471;13913400;478067405
2017-05-12;BBAS3;BRASIL ON NM;27.343805;28.053802;27.083705;27.675353;27.948191;10554000;369851219
2017-05-15;BBAS3;BRASIL ON NM;27.952323;28.037948;27.146672;27.501592;27.44277;6125700;213298262
2017-05-16;BBAS3;BRASIL ON NM;27.422833;27.65745;27.178156;27.383119;27.44277;8676000;300813200
2017-05-17;BBAS3;BRASIL ON NM;27.280582;27.364149;26.288746;26.751261;26.700434;6459800;218814392
2017-05-18;BBAS3;BRASIL ON NM;19.915141;23.590877;19.834623;22.241379;21.385618;32807400;923956399
2017-05-19;BBAS3;BRASIL ON NM;22.404533;22.917078;21.849569;22.407242;22.096366;17764200;503913666
2017-05-22;BBAS3;BRASIL ON NM;21.709084;21.949979;20.574486;21.119833;21.06973;13585000;363279018
2017-05-23;BBAS3;BRASIL ON NM;21.480704;21.712932;21.163366;21.45618;21.565074;8589100;231728643
2017-05-24;BBAS3;BRASIL ON NM;22.037611;22.694443;21.876737;22.299158;21.946757;12026100;337217476
2017-05-25;BBAS3;BRASIL ON NM;22.061478;22.471009;21.56761;21.933338;22.034226;9155800;252546201
2017-05-26;BBAS3;BRASIL ON NM;22.196727;23.141309;22.035265;22.7286;22.948674;10097200;288568681
2017-05-29;BBAS3;BRASIL ON NM;22.809325;22.949795;22.391951;22.657027;22.789639;3607700;102767911
2017-05-30;BBAS3;BRASIL ON NM;22.849104;23.213127;22.709005;22.975131;23.059998;4359900;125969736
2017-05-31;BBAS3;BRASIL ON NM;23.071867;23.340803;22.296834;22.808126;22.535184;10402000;298321539
2017-06-01;BBAS3;BRASIL ON NM;22.76159;22.981714;22.074896;22.521832;22.296632;6161800;174472327
2017-06-02;BBAS3;BRASIL ON NM;22.554739;22.78222;22.043191;22.346874;22.328439;7162500;201245543
2017-06-05;BBAS3;BRASIL ON NM;22.117169;22.486969;21.710284;22.068532;21.946757;5525600;153324438
2017-06-06;BBAS3;BRASIL ON NM;21.997832;22.901916;21.8054;22.354827;22.574943;9179700;258044492
2017-06-07;BBAS3;BRASIL ON NM;22.912751;23.10141;22.65352;22.887653;22.845301;7351100;211534181
2017-06-08;BBAS3;BRASIL ON NM;22.586562;22.678483;22.043191;22.370732;22.503377;6608700;185897655
2017-06-09;BBAS3;BRASIL ON NM;22.554739;22.7902;21.845032;22.163964;22.137598;7728900;215430367
2017-06-12;BBAS3;BRASIL ON NM;22.053523;22.215657;21.329819;21.631138;21.612784;8004300;217680900
2017-06-13;BBAS3;BRASIL ON NM;21.765161;22.038464;21.463828;21.781538;21.85089;7621100;208100666
2017-06-14;BBAS3;BRASIL ON NM;21.940686;22.36656;21.614869;22.020808;21.842915;10030200;276918490
2017-06-16;BBAS3;BRASIL ON NM;21.749204;22.286536;21.662567;21.933075;21.922663;17949300;493536680
2017-06-19;BBAS3;BRASIL ON NM;22.020471;22.206513;21.408181;21.797489;21.635571;6367100;174011441
2017-06-20;BBAS3;BRASIL ON NM;21.589635;21.654351;20.629123;20.944093;20.734421;10073600;264520381
2017-06-21;BBAS3;BRASIL ON NM;20.871577;21.046173;20.438334;20.720775;20.622774;8155400;211846951
2017-06-22;BBAS3;BRASIL ON NM;20.664137;20.958147;20.486031;20.752677;20.734421;6455800;168005169
2017-06-23;BBAS3;BRASIL ON NM;20.823706;20.90213;20.255494;20.537334;20.319733;5059500;130289548
2017-06-26;BBAS3;BRASIL ON NM;20.576375;21.68636;20.438334;21.135509;21.507974;9369600;248272047
2017-06-27;BBAS3;BRASIL ON NM;21.294433;21.590332;20.700669;21.02385;20.814169;10363900;273182518
2017-06-28;BBAS3;BRASIL ON NM;20.991253;21.246231;20.478082;20.920166;21.045437;4796700;125814684
2017-06-29;BBAS3;BRASIL ON NM;21.238584;21.558323;20.835812;21.167412;21.181009;5154900;136796279
2017-06-30;BBAS3;BRASIL ON NM;21.286455;21.542318;21.121996;21.358828;21.372403;5112600;136893737
2017-07-03;BBAS3;BRASIL ON NM;21.509851;21.830403;21.304836;21.590122;21.66747;4220800;114250419
2017-07-04;BBAS3;BRASIL ON NM;21.525808;21.942436;21.384332;21.709757;21.779117;3015200;82072651
2017-07-05;BBAS3;BRASIL ON NM;21.940686;22.070473;21.384332;21.637976;21.66747;7511500;203821157
2017-07-06;BBAS3;BRASIL ON NM;21.661441;21.782389;21.352534;21.534292;21.523924;3926700;106009109
2017-07-07;BBAS3;BRASIL ON NM;21.741226;21.878417;21.026602;21.398706;21.236832;5769900;154787599
2017-07-10;BBAS3;BRASIL ON NM;21.278477;21.638346;21.074299;21.382755;21.460126;4721500;126585463
2017-07-11;BBAS3;BRASIL ON NM;21.469959;22.478593;21.336635;22.092589;22.361276;9267700;256677709
2017-07-12;BBAS3;BRASIL ON NM;22.563004;23.182799;22.123642;22.674812;22.999258;11713400;332994616
2017-07-13;BBAS3;BRASIL ON NM;23.057667;23.374856;22.89475;23.137401;23.206602;7041600;204284767
2017-07-14;BBAS3;BRASIL ON NM;23.257128;23.582917;23.141186;23.416549;23.45382;5363400;157482462
2017-07-17;BBAS3;BRASIL ON NM;23.44861;23.518898;23.109388;23.312865;23.334199;4913000;143623292
2017-07-18;BBAS3;BRASIL ON NM;23.29702;23.438874;23.053741;23.257036;23.350148;6422000;187285602
2017-07-19;BBAS3;BRASIL ON NM;23.384783;23.66294;23.165035;23.392622;23.429896;5752000;168725584
2017-07-20;BBAS3;BRASIL ON NM;23.504459;24.007041;23.395572;23.719624;23.63724;7680300;228385315
2017-07-21;BBAS3;BRASIL ON NM;23.536373;23.983034;23.268379;23.54416;23.45382;4011200;118405969
2017-07-24;BBAS3;BRASIL ON NM;23.480524;23.654938;22.902699;23.241084;23.190653;6832300;199119832
2017-07-25;BBAS3;BRASIL ON NM;23.368826;23.806982;23.276329;23.520233;23.573442;4848600;142997110
2017-07-26;BBAS3;BRASIL ON NM;23.584243;23.750966;22.918598;23.217157;22.999258;5147700;149839911
2017-07-27;BBAS3;BRASIL ON NM;23.1933;23.374856;22.688061;22.906106;22.799888;4741900;136194268
2017-07-28;BBAS3;BRASIL ON NM;22.762465;22.926724;22.560868;22.746593;22.775964;3632500;103582734
2017-07-31;BBAS3;BRASIL ON NM;22.922033;23.094774;22.751657;22.914082;22.887611;3577200;102771608
2017-08-01;BBAS3;BRASIL ON NM;23.033732;23.606924;22.855002;23.344768;23.366098;7274100;212913295
2017-08-02;BBAS3;BRASIL ON NM;23.416696;24.495184;23.212732;23.96687;24.307121;8081800;242896294
2017-08-03;BBAS3;BRASIL ON NM;24.318259;24.767264;24.142831;24.525166;24.466617;7168300;220418498
2017-08-04;BBAS3;BRASIL ON NM;24.549633;24.799273;24.262075;24.509215;24.618138;4958500;152393517
2017-08-07;BBAS3;BRASIL ON NM;24.725159;25.183386;24.444915;24.852168;25.000927;4783500;149072778
2017-08-08;BBAS3;BRASIL ON NM;25.012383;25.559496;24.731099;25.211073;25.000927;6207900;196243129
2017-08-09;BBAS3;BRASIL ON NM;24.749094;24.839285;24.206428;24.501239;24.53839;6908000;212212524
2017-08-10;BBAS3;BRASIL ON NM;24.876749;24.983327;24.262075;24.604923;24.658012;9230500;284715884
2017-08-11;BBAS3;BRASIL ON NM;24.51772;24.879297;24.333621;24.62885;24.642062;5328300;164545939
2017-08-14;BBAS3;BRASIL ON NM;24.629418;25.343433;24.429016;24.939901;24.793583;8042500;251479408
2017-08-15;BBAS3;BRASIL ON NM;24.988447;25.255407;24.595957;24.907998;24.673961;8807000;275034525
2017-08-16;BBAS3;BRASIL ON NM;24.892706;25.047346;24.17463;24.509215;24.474592;10035600;308403314
2017-08-17;BBAS3;BRASIL ON NM;24.334216;24.503187;23.864597;24.118407;24.043954;5936600;179525524
2017-08-18;BBAS3;BRASIL ON NM;24.174647;24.367147;23.697656;24.118407;24.259273;9439500;285424118
2017-08-21;BBAS3;BRASIL ON NM;24.533677;24.935313;24.325671;24.62885;24.578264;7651000;236269156
2017-08-22;BBAS3;BRASIL ON NM;25.508507;25.89687;25.192969;25.587257;25.681078;11660800;371656605
2017-08-23;BBAS3;BRASIL ON NM;25.717329;25.99353;25.377035;25.739801;25.697134;6747500;216319057
2017-08-24;BBAS3;BRASIL ON NM;25.749456;25.9452;25.457063;25.763887;25.78544;6407400;205583485
2017-08-25;BBAS3;BRASIL ON NM;25.845836;26.1063;25.545094;25.779944;25.689106;4154000;133384910
2017-08-28;BBAS3;BRASIL ON NM;25.853867;25.92909;25.216978;25.514999;25.44827;4352200;138344233
2017-08-29;BBAS3;BRASIL ON NM;25.299684;25.413569;24.944881;25.209911;25.279686;7226000;226894948
2017-08-30;BBAS3;BRASIL ON NM;25.307715;25.518284;24.808832;25.121596;25.022795;5291900;165665410
2017-08-31;BBAS3;BRASIL ON NM;25.002513;25.220248;24.328661;24.696079;24.645486;9046900;278288266
2017-09-01;BBAS3;BRASIL ON NM;24.898101;25.751879;24.808832;25.39457;25.6008;13623100;430980172
2017-09-04;BBAS3;BRASIL ON NM;25.604886;25.840484;25.321015;25.579228;25.56066;4088000;130276189
2017-09-05;BBAS3;BRASIL ON NM;26.504431;26.621821;25.609117;26.012775;25.689106;11081100;359090502
2017-09-06;BBAS3;BRASIL ON NM;25.998437;26.452665;25.793183;26.253634;26.299222;11243900;367705198
2017-09-08;BBAS3;BRASIL ON NM;26.383956;26.541271;25.95324;26.221519;26.218944;6702500;218941725
2017-09-11;BBAS3;BRASIL ON NM;26.432146;27.338717;26.337377;26.960153;27.158202;12545700;421285932
2017-09-12;BBAS3;BRASIL ON NM;27.105387;27.50526;26.623174;27.110061;26.857517;7217300;243205302
2017-09-13;BBAS3;BRASIL ON NM;26.992683;27.368016;26.398574;26.997404;27.026483;7803300;261824888
2017-09-14;BBAS3;BRASIL ON NM;26.759224;27.35187;26.502853;27.005451;27.050621;5181500;173894516
2017-09-15;BBAS3;BRASIL ON NM;27.057085;27.81204;26.871839;27.39975;27.444874;12056400;410583387
2017-09-18;BBAS3;BRASIL ON NM;27.427399;27.933138;27.232804;27.649205;27.823036;6786600;233233424
2017-09-19;BBAS3;BRASIL ON NM;27.862116;28.054235;27.32104;27.681392;27.790852;5875700;202138157
2017-09-20;BBAS3;BRASIL ON NM;27.902367;28.361015;27.521576;27.898659;27.967863;12122000;420311215
2017-09-21;BBAS3;BRASIL ON NM;28.49809;29.039161;28.251528;28.655069;28.579359;16503500;587740371
2017-09-22;BBAS3;BRASIL ON NM;28.473939;28.595137;28.091099;28.341239;28.402347;5399000;190203722
2017-09-25;BBAS3;BRASIL ON NM;28.675197;28.853478;27.882541;28.196395;28.000047;5288700;185339583
2017-09-26;BBAS3;BRASIL ON NM;28.304883;28.514405;28.034949;28.276864;28.160967;7628700;268118196
2017-09-27;BBAS3;BRASIL ON NM;28.22438;28.522478;27.425319;27.906706;28.016139;8376700;290502454
2017-09-28;BBAS3;BRASIL ON NM;28.063374;28.14304;27.481469;27.802096;27.782806;6018000;207971001
2017-09-29;BBAS3;BRASIL ON NM;28.015072;28.441747;27.738155;28.15616;28.080507;6780900;237326763
2017-10-02;BBAS3;BRASIL ON NM;27.998971;28.29643;27.698048;28.059597;28.120737;5403200;188430655
2017-10-03;BBAS3;BRASIL ON NM;28.176078;29.37016;28.075056;28.904524;29.263268;12495100;448830077
2017-10-04;BBAS3;BRASIL ON NM;29.174316;29.450892;28.772922;29.057415;29.126486;9574500;345794110
2017-10-05;BBAS3;BRASIL ON NM;29.351423;30.250135;29.157951;29.870154;29.6012;10551300;391707628
2017-10-06;BBAS3;BRASIL ON NM;29.54463;29.870696;29.053672;29.556324;29.770165;6134800;225321999
2017-10-09;BBAS3;BRASIL ON NM;29.504379;29.773818;28.909286;29.194213;29.44028;8087800;293418485
2017-10-10;BBAS3;BRASIL ON NM;29.786139;30.169403;29.59913;29.886247;30.067867;9819700;364788778
2017-10-11;BBAS3;BRASIL ON NM;29.882743;30.233989;29.687366;29.926482;30.092005;7561700;281261661
2017-10-13;BBAS3;BRASIL ON NM;30.164504;30.330867;29.823731;30.047186;30.108097;4695000;175338678
2017-10-16;BBAS3;BRASIL ON NM;30.0679;30.274354;29.767581;30.023045;30.172465;5166800;192778953
2017-10-17;BBAS3;BRASIL ON NM;30.003498;30.322793;29.711431;30.047186;30.220741;5301600;197969018
2017-10-18;BBAS3;BRASIL ON NM;30.188655;30.476183;29.879881;30.103514;30.116143;6140400;229714164
2017-10-19;BBAS3;BRASIL ON NM;29.882743;30.18555;29.470787;29.789684;29.914993;5361500;198512440
2017-10-20;BBAS3;BRASIL ON NM;29.971297;30.282428;29.775602;30.079373;30.180511;6921100;258764242
2017-10-23;BBAS3;BRASIL ON NM;30.075951;30.18555;29.037629;29.548277;29.126486;6320100;232095218
2017-10-24;BBAS3;BRASIL ON NM;29.262869;29.588136;28.796986;29.274682;29.392004;8449300;307445970
2017-10-25;BBAS3;BRASIL ON NM;29.54463;30.145184;29.382551;29.765544;29.866717;9351500;345991427
2017-10-26;BBAS3;BRASIL ON NM;30.188655;30.540769;29.406616;30.031092;29.496602;7285700;271929140
2017-10-27;BBAS3;BRASIL ON NM;29.512429;29.862623;29.173994;29.556324;29.367866;5224000;191889434
2017-10-30;BBAS3;BRASIL ON NM;29.222618;29.354014;28.04297;28.622882;28.329933;9824100;349526542
2017-10-31;BBAS3;BRASIL ON NM;28.425637;28.805039;27.625855;27.946941;27.710392;6131900;213009580
2017-11-01;BBAS3;BRASIL ON NM;28.176078;28.288357;27.272911;27.657252;27.356368;7144500;245589324
2017-11-03;BBAS3;BRASIL ON NM;27.499852;27.803967;26.591089;27.069827;26.865563;9167300;308395982
2017-11-06;BBAS3;BRASIL ON NM;26.888029;27.125822;26.310338;26.64334;26.648321;10703200;354489551
2017-11-07;BBAS3;BRASIL ON NM;26.388909;26.528408;25.187336;25.67771;25.312687;14101100;450103665
2017-11-08;BBAS3;BRASIL ON NM;25.752935;26.843261;25.476108;26.007634;26.640275;9564500;309202494
2017-11-09;BBAS3;BRASIL ON NM;26.686771;26.802895;25.772901;26.265135;25.956366;9934600;324351308
2017-11-10;BBAS3;BRASIL ON NM;26.123249;26.205481;24.8745;25.283411;25.183951;11508300;361685512
2017-11-13;BBAS3;BRASIL ON NM;25.277967;25.519262;24.673963;25.009816;25.224181;9767300;303606222
2017-11-14;BBAS3;BRASIL ON NM;25.438973;25.745311;24.505513;25.098332;24.620731;10754800;335534162
2017-11-16;BBAS3;BRASIL ON NM;24.875452;25.94714;24.730114;25.476537;25.7874;8605900;272520378
2017-11-17;BBAS3;BRASIL ON NM;25.760985;26.512261;25.556322;26.09615;26.221883;9833200;318977713
2017-11-21;BBAS3;BRASIL ON NM;26.638469;26.875554;26.350445;26.675528;26.672459;13227100;438593180
2017-11-22;BBAS3;BRASIL ON NM;26.859927;27.016354;26.207685;26.597135;26.521171;10173300;334030068
2017-11-23;BBAS3;BRASIL ON NM;26.422258;26.78878;25.900785;26.313584;26.553573;4297600;139624478
2017-11-24;BBAS3;BRASIL ON NM;26.535727;26.618099;26.094617;26.370294;26.407763;5439100;177087211
2017-11-27;BBAS3;BRASIL ON NM;26.324998;26.398652;25.682724;25.981423;26.051339;5718900;183427380
2017-11-28;BBAS3;BRASIL ON NM;26.389838;26.813163;26.02193;26.499918;26.440165;7342500;240216854
